0.0,0.0
0.016666666666666666,0.37034055625495554
0.03333333333333333,0.38932680108332285
0.05277777777777778,0.39438567144634007
0.07222222222222222,0.3937723466044485
0.09722222222222222,0.39415969137555074
0.18611111111111112,0.40368132453196814
0.26666666666666666,0.40813117454647774
0.3527777777777778,0.41385543869245645
0.4388888888888889,0.4255635069940311
0.5166666666666667,0.4373460250532979
0.7722222222222223,0.4590999256135042
1.0277777777777777,0.47842716994921375
1.5305555555555554,0.5101314035318438
2.0416666666666665,0.5362777729239099
3.0555555555555554,0.5855395957566678
4.0777777777777775,0.6368670017579348
5.088888888888889,0.6994553235162737
6.1,0.7561958343024422
7.113888888888889,0.8193353534180048
8.130555555555556,0.8673428166934727
9.15,0.9166556809971915
10.16388888888889,0.9673281092128061
12.188888888888888,1.0537970963035104
15.23611111111111,1.150654709592125
20.31111111111111,1.255851515392692
25.377777777777776,1.303745299527792
30.45,1.328196739848142
40.59722222222222,1.3731557798406069
